Reference ID,Country,Validation Date,Amount,Currency,Rating,Type,Maturity
XZT348,UNITED STATES OF AMERICA,01/04/2019,6013000,USD,AA,1,01/09/2041
XZT349,BELGIUM,01/01/2019,8593000,USD,AAA,3,01/11/2039
XZT350,BRAZIL,01/03/2019,6746000,GBP,A,2,01/05/2032
XZT351,UNITED STATES OF AMERICA,01/02/2019,3886000,USD,BB,3,01/12/2045
XZT352,GERMANY,01/01/2019,2270000,USD,B,2,01/11/2022
XZT353,UNITED STATES OF AMERICA,01/02/2019,414000,USD,A,2,01/05/2037
XZT354,UNITED STATES OF AMERICA,01/01/2019,1434000,USD,AA,2,01/12/2048
XZT355,UNITED STATES OF AMERICA,01/03/2019,9802000,AUD,AA,3,01/11/2025
XZT356,UNITED STATES OF AMERICA,01/03/2019,4107000,USD,AA,3,01/02/2035
XZT357,UNITED STATES OF AMERICA,01/01/2019,2770000,USD,BB,2,01/11/2034
XZT358,TURKEY,01/02/2019,1178000,EUR,BBB,1,01/07/2039
XZT359,AUSTRALIA,01/02/2019,166000,USD,AA,1,01/01/2032
XZT360,POLAND,01/03/2019,9499000,CHF,AA,1,01/11/2040
XZT361,UNITED KINGDOM,01/03/2019,2950000,CHF,CCC,3,01/12/2041
XZT362,AUSTRALIA,01/01/2019,9188000,USD,AA,3,01/04/2046
XZT363,UNITED STATES OF AMERICA,01/01/2019,1564000,USD,AAA,3,01/04/2022
XZT364,BRAZIL,01/03/2019,1582000,USD,AA,2,01/12/2043
XZT365,UNITED KINGDOM,01/03/2019,6884000,CAD,AA,1,01/06/2033
XZT366,GERMANY,01/04/2019,814000,USD,AAA,3,01/08/2027
XZT367,RUSSIA,01/02/2019,4025000,GBP,AA,1,01/10/2037
XZT368,BRAZIL,01/02/2019,2424000,USD,AA,2,01/05/2027
XZT369,SWITZERLAND,01/04/2019,6953000,USD,AA,1,01/12/2040
XZT370,BELGIUM,01/01/2019,4473000,GBP,BB,,01/10/2047
XZT371,BRAZIL,01/02/2019,4661000,AUD,BB,3,01/11/2020
XZT372,AUSTRALIA,01/04/2019,6079000,USD,AAA,3,01/04/2026
XZT373,UNITED STATES OF AMERICA,01/04/2019,11000,AUD,AA,3,01/01/2026
XZT374,SOUTH KOREA,01/03/2019,1242000,USD,BB,1,01/08/2023
XZT375,UNITED STATES OF AMERICA,01/03/2019,3740000,EUR,AAA,3,01/11/2025
XZT376,UNITED STATES OF AMERICA,01/02/2019,4892000,USD,B,3,01/05/2020
XZT377,GERMANY,01/04/2019,4365000,USD,A,3,31/01/2026
XZT378,SOUTH KOREA,01/04/2019,4881000,GBP,A,3,01/09/2035
XZT379,GERMANY,01/04/2019,2929000,USD,BBB,1,01/02/2024
XZT380,UNITED STATES OF AMERICA,01/04/2019,5564000,USD,A,2,31/08/2027
XZT381,UNITED KINGDOM,01/02/2019,7762000,EUR,BBB,2,01/03/2037
XZT382,UNITED STATES OF AMERICA,01/02/2019,2357000,AUD,A,1,01/03/2044
XZT383,UNITED STATES OF AMERICA,01/04/2019,7707000,USD,CCC,1,01/02/2042
XZT384,CANADA,01/02/2019,1330000,USD,AA,1,01/07/2024
XZT385,UNITED KINGDOM,01/02/2019,2806000,USD,AA,2,01/09/2032
XZT386,SOUTH KOREA,01/04/2019,5835000,USD,CCC,2,01/11/2046
XZT387,GERMANY,01/04/2019,3813000,AUD,AA,3,01/05/2046
XZT388,SOUTH KOREA,01/03/2019,8742000,USD,A,1,01/11/2036
XZT389,GERMANY,01/02/2019,4367000,USD,CCC,1,01/11/2031
XZT390,UNITED STATES OF AMERICA,01/03/2019,3644000,USD,AA,1,01/09/2022
XZT391,EGYPT,01/03/2019,5820000,EUR,AA,3,01/10/2027
XZT392,BRAZIL,01/04/2019,7841702,USD,AAA,1,01/12/2021
XZT393,POLAND,01/04/2019,6416000,USD,CCC,3,01/11/2032
XZT394,SOUTH KOREA,01/01/2019,2743000,USD,B,3,01/06/2041
XZT395,MEXICO,01/01/2019,991000,GBP,CCC,3,06/01/2035
XZT396,SOUTH KOREA,01/02/2019,8640000,EUR,A,3,01/09/2037
XZT397,UNITED STATES OF AMERICA,01/04/2019,2680000,USD,BBB,3,03/01/2019
XZT398,UNITED STATES OF AMERICA,01/04/2019,6390000,EUR,A,3,01/07/2028
XZT399,GERMANY,01/03/2019,8217000,EUR,AA,1,01/11/2040
XZT400,UNITED STATES OF AMERICA,01/04/2019,4957000,USD,AAA,1,01/05/2028
XZT424,SOUTH KOREA,01/04/2019,6003000,USD,AAA,2,30/09/2035
XZT402,TURKEY,01/02/2019,4794000,USD,AA,3,01/04/2023
XZT403,AUSTRALIA,01/01/2019,7639000,EUR,BB,2,01/10/2044
XZT404,SWITZERLAND,01/03/2019,987000,USD,A,2,08/01/2040
XZT405,CANADA,01/04/2019,9957000,EUR,AA,3,01/07/2042
XZT406,FRANCE,01/02/2019,9957000,EUR,A,1,01/07/2045
XZT407,MEXICO,01/04/2019,238000,USD,CCC,3,01/06/2040
XZT408,EGYPT,01/02/2019,1192000,EUR,B,1,01/04/2033
XZT409,POLAND,01/03/2019,5798000,USD,B,3,01/04/2043
XZT410,RUSSIA,01/01/2019,3749000,GBP,A,1,01/01/2040
XZT411,AUSTRALIA,01/02/2019,8723000,EUR,BBB,3,01/07/2039
XZT412,UNITED KINGDOM,01/02/2019,8973000,USD,AA,1,01/03/2030
XZT413,AUSTRALIA,01/04/2019,7846000,USD,AA,2,01/07/2024
XZT414,CHINA,01/02/2019,9169000,EUR,AA,1,01/02/2047
XZT415,UNITED KINGDOM,01/01/2019,9013000,USD,A,1,01/05/2044
XZT416,EGYPT,01/04/2019,1139000,USD,AA,2,01/05/2021
XZT417,BRAZIL,01/01/2019,3848000,USD,CCC,3,01/07/2027
XZT418,CANADA,01/02/2019,8128000,USD,BB,2,01/09/2044
XZT419,GERMANY,01/02/2019,4976000,EUR,A,2,31/05/2022
XZT420,BRAZIL,01/04/2019,4513000,EUR,AA,3,01/01/2041
XZT421,BRAZIL,01/02/2019,1751000,CHF,CCC,2,01/04/2025
XZT422,UNITED KINGDOM,01/04/2019,9206000,USD,AA,3,01/10/2036
XZT423,SWITZERLAND,01/04/2019,8749000,EUR,B,2,01/09/2041
XZT424,UNITED STATES OF AMERICA,01/01/2019,4697000,EUR,AA,3,01/08/2029
XZT425,RUSSIA,01/02/2019,7498000,USD,AAA,3,01/04/2046
XZT426,EGYPT,01/02/2019,7692000,USD,A,1,01/06/2023
XZT427,EGYPT,01/01/2019,5780000,USD,BB,2,01/03/2040
XZT428,AUSTRALIA,01/04/2019,241000,USD,BB,2,01/05/2022
XZT429,DENMARK,01/04/2019,5508000,USD,AAA,3,01/06/2045
XZT430,CANADA,01/04/2019,7698000,CHF,BB,2,01/01/2023
XZT431,DENMARK,01/03/2019,817000,USD,BBB,2,01/05/2019
XZT432,NORWAY,01/02/2019,3699000,USD,CCC,3,31/03/2029
XZT433,SOUTH KOREA,01/01/2019,3707000,USD,AA,3,01/10/2027
XZT434,UNITED STATES OF AMERICA,01/02/2019,4295000,,AA,2,01/01/2028
XZT435,SOUTH KOREA,01/02/2019,873000,USD,BBB,1,01/10/2044
XZT436,GERMANY,01/02/2019,3803000,USD,A,2,01/02/2036
XZT437,AUSTRIA,01/02/2019,8629000,GBP,A,2,01/09/2035
XZT438,AUSTRALIA,01/03/2019,3948000,EUR,A,2,01/06/2032
XZT439,POLAND,01/02/2019,5569000,USD,B,3,30/06/2045
XZT440,UNITED STATES OF AMERICA,01/04/2019,4327000,USD,BB,3,01/10/2042
XZT441,UNITED STATES OF AMERICA,01/02/2019,6110000,USD,A,2,01/03/2037
XZT442,UNITED STATES OF AMERICA,01/01/2019,8841000,EUR,AA,2,01/12/2025
XZT443,CANADA,01/03/2019,4067000,GBP,AAA,2,01/10/2019
XZT444,UNITED STATES OF AMERICA,01/02/2019,2938000,USD,AA,3,31/10/2020
XZT445,GERMANY,01/04/2019,2520000,GBP,A,3,01/06/2026
XZT446,POLAND,01/01/2019,7381000,USD,CCC,1,01/06/2048
XZT447,EGYPT,01/03/2019,6704000,USD,AA,1,01/01/2041
XZT448,DENMARK,01/03/2019,2410000,USD,BBB,2,01/12/2048
XZT449,URUGUAY,01/02/2019,8804000,CHF,BBB,2,01/12/2029
XZT450,AUSTRALIA,01/01/2019,9829000,USD,A,2,01/12/2019
XZT451,EGYPT,01/01/2019,3415000,USD,AAA,3,01/08/2026
XZT452,SOUTH KOREA,01/03/2019,9876000,USD,BB,2,01/12/2037
XZT453,AUSTRALIA,01/02/2019,6043000,AUD,A,1,01/02/2030
XZT454,EGYPT,01/02/2019,1112000,EUR,AA,2,01/12/2030
XZT455,UNITED STATES OF AMERICA,01/01/2019,9456000,GBP,BBB,2,01/09/2048
XZT456,EGYPT,01/03/2019,7723000,USD,B,3,08/01/2030
XZT457,GERMANY,01/01/2019,7796000,USD,AA,1,08/01/2022
XZT458,BRAZIL,01/04/2019,6839000,USD,AA,1,31/01/2039
XZT459,SPAIN,01/04/2019,5662000,USD,BB,2,01/11/2026
XZT460,EGYPT,01/04/2019,4160000,USD,CCC,3,01/02/2020
XZT461,UNITED STATES OF AMERICA,01/02/2019,9502000,GBP,AAA,2,01/05/2031
XZT462,UNITED STATES OF AMERICA,01/03/2019,9999000,USD,A,1,09/01/2046
XZT463,AUSTRALIA,01/03/2019,5395000,EUR,BB,1,03/01/2045
XZT464,SOUTH KOREA,01/02/2019,8770000,USD,A,1,01/10/2040
XZT465,SOUTH KOREA,01/02/2019,56000,USD,A,3,01/11/2028
XZT466,SOUTH KOREA,01/01/2019,3596000,USD,BB,3,01/11/2020
XZT467,BRAZIL,01/04/2019,7715000,USD,A,3,01/08/2038
XZT468,UNITED STATES OF AMERICA,01/03/2019,438000,USD,AA,3,01/07/2019
XZT469,RUSSIA,01/02/2019,6724000,EUR,A,2,03/01/2032
XZT470,EGYPT,01/03/2019,700000,USD,AA,1,09/01/2037
XZT471,GERMANY,01/02/2019,9318000,USD,AA,2,31/12/2045
XZT472,UNITED KINGDOM,01/02/2019,6923000,USD,BBB,2,01/11/2019
XZT473,MEXICO,01/03/2019,3251000,USD,BB,2,02/01/2042
XZT474,UNITED STATES OF AMERICA,01/02/2019,8077000,GBP,BBB,3,01/06/2048
XZT475,UNITED KINGDOM,01/01/2019,875000,USD,AA,1,01/12/2025
XZT476,SOUTH KOREA,01/02/2019,825000,USD,AAA,2,01/08/2043
XZT477,EGYPT,01/02/2019,6329000,USD,AA,1,01/01/2040
XZT478,BRAZIL,01/04/2019,4088063,USD,AA,2,01/03/2043
XZT479,UNITED STATES OF AMERICA,01/03/2019,9960000,EUR,BBB,1,12/01/2021
XZT480,NORWAY,01/02/2019,9044000,USD,BB,3,01/07/2025
XZT481,EGYPT,01/03/2019,9869000,EUR,BB,2,01/11/2023
XZT482,MEXICO,01/03/2019,728000,,B,1,01/09/2021
XZT483,JAPAN,01/01/2019,1820000,USD,AA,1,01/01/2035
XZT484,UNITED STATES OF AMERICA,01/04/2019,5557000,USD,CCC,2,09/01/2039
XZT485,BRAZIL,01/02/2019,6347000,EUR,B,1,01/09/2024
XZT486,POLAND,01/04/2019,604000,USD,AA,1,01/08/2046
XZT487,UNITED STATES OF AMERICA,01/02/2019,1113000,USD,BBB,1,01/05/2047
XZT488,POLAND,01/04/2019,8378000,USD,AA,1,01/07/2044
XZT489,UNITED STATES OF AMERICA,01/01/2019,6250000,USD,A,3,01/12/2048
XZT490,EGYPT,01/02/2019,5709000,USD,AA,1,01/06/2041
XZT491,GERMANY,01/04/2019,5691000,USD,AAA,2,01/06/2039
XZT492,UNITED KINGDOM,01/02/2019,501000,USD,A,3,01/05/2043
XZT493,JAPAN,01/02/2019,4261000,USD,AAA,2,01/05/2028
XZT494,POLAND,01/04/2019,1896000,USD,AAA,2,01/11/2019
XZT495,UNITED STATES OF AMERICA,01/02/2019,5082000,USD,A,2,01/09/2029
XZT496,SWITZERLAND,01/03/2019,3606000,AUD,AA,2,01/05/2022
XZT497,EGYPT,01/01/2019,7159000,USD,BB,1,01/07/2032
XZT498,EGYPT,01/01/2019,4162000,USD,AA,3,01/06/2019
XZT499,BRAZIL,01/04/2019,1286000,USD,AA,1,01/12/2038
XZT500,SPAIN,01/02/2019,9161000,USD,BB,1,01/03/2022
XZT501,POLAND,01/03/2019,4016000,EUR,AA,1,01/04/2044
XZT502,JAPAN,01/02/2019,3448000,USD,AA,1,01/08/2028
XZT503,SOUTH KOREA,01/02/2019,5319000,GBP,B,2,01/12/2030
XZT504,CANADA,01/01/2019,6201000,GBP,BBB,1,01/03/2031
XZT505,UNITED KINGDOM,01/01/2019,7478000,EUR,A,2,01/06/2036
XZT506,NORWAY,01/03/2019,7343000,USD,A,2,01/11/2033
XZT507,UNITED STATES OF AMERICA,01/03/2019,4524000,USD,CCC,1,01/10/2040
XZT508,AUSTRALIA,01/01/2019,6553000,USD,BB,3,01/01/2033
XZT509,BRAZIL,01/04/2019,9396000,USD,AA,1,31/03/2024
XZT510,EGYPT,01/04/2019,2656000,USD,A,2,01/04/2025
XZT511,UNITED STATES OF AMERICA,01/02/2019,2020000,USD,CCC,1,01/02/2034
XZT512,UNITED STATES OF AMERICA,01/01/2019,9586000,CHF,AA,1,01/11/2040
XZT513,UNITED STATES OF AMERICA,TRUE,3099000,GBP,AA,2,01/07/2043
XZT514,GERMANY,01/01/2019,1227000,AUD,AA,2,01/09/2033
XZT515,CHINA,01/04/2019,6517000,USD,AA,2,31/03/2028
XZT516,SOUTH KOREA,01/02/2019,4409000,GBP,AA,2,01/07/2045
XZT517,UNITED STATES OF AMERICA,01/02/2019,5131000,USD,AA,1,30/04/2037
XZT518,UNITED STATES OF AMERICA,01/03/2019,4229000,USD,A,3,01/01/2041
XZT519,UNITED STATES OF AMERICA,01/04/2019,2479000,USD,A,2,01/09/2034
XZT520,UNITED STATES OF AMERICA,01/03/2019,124000,USD,A,2,01/07/2024
XZT521,UNITED STATES OF AMERICA,01/02/2019,4580000,USD,BB,2,07/01/2031
XZT522,UNITED STATES OF AMERICA,01/04/2019,3874000,USD,A,2,01/06/2031
XZT523,UNITED STATES OF AMERICA,01/03/2019,9990000,USD,A,2,01/09/2039
XZT524,UNITED STATES OF AMERICA,01/04/2019,8134000,USD,A,3,01/01/2023
XZT525,AUSTRALIA,01/03/2019,4079000,USD,AAA,3,01/08/2027
XZT526,POLAND,01/02/2019,4907000,GBP,AAA,3,01/05/2026
XZT527,EGYPT,01/02/2019,6577000,USD,CCC,1,01/06/2039
XZT528,UNITED STATES OF AMERICA,01/03/2019,7287000,USD,A,3,01/05/2046
XZT529,BELGIUM,01/03/2019,9958000,USD,AA,2,01/04/2040
XZT530,GERMANY,01/03/2019,1467000,EUR,A,2,01/12/2042
XZT531,CANADA,01/02/2019,9134000,USD,CCC,1,01/09/2033
XZT532,CHINA,01/03/2019,4083000,GBP,BB,3,01/11/2026
XZT533,JAPAN,01/02/2019,8535000,NZD,AA,1,01/02/2020
XZT534,UNITED STATES OF AMERICA,01/01/2019,9904000,GBP,BB,2,01/09/2034
XZT535,SWITZERLAND,01/03/2019,801000,USD,AA,3,01/05/2038
XZT536,SOUTH KOREA,01/03/2019,2682000,USD,AAA,1,01/03/2031
XZT537,SOUTH KOREA,01/04/2019,7161000,GBP,A,3,01/12/2042
XZT538,NORWAY,01/02/2019,7238000,USD,BB,2,01/05/2023
XZT539,GERMANY ,01/02/2019,6377000,EUR,AA,2,28/02/2042
XZT540,SOUTH KOREA,01/02/2019,9975000,CHF,CCC,1,01/04/2023
XZT541,JAPAN,01/03/2019,4375000,CHF,AA,1,01/09/2045
XZT542,EGYPT,01/01/2019,41000,GBP,B,2,04/01/2020
XZT543,AUSTRALIA,01/02/2019,9725000,USD,A,3,01/10/2047
XZT544,POLAND,01/01/2019,8779000,USD,BBB,2,01/04/2023
XZT545,BRAZIL,01/02/2019,786000,USD,B,3,01/04/2039
XZT546,EGYPT,01/02/2019,1817000,USD,BBB,3,01/01/2043
XZT547,EGYPT,01/04/2019,669000,USD,CCC,2,01/06/2045
XZT548,AUSTRALIA,01/04/2019,3462000,USD,A,2,01/08/2031
XZT549,SOUTH KOREA,01/01/2019,2391000,CHF,BB,2,01/04/2039
XZT550,SOUTH KOREA,01/01/2019,4505000,Swiss Franc,A,2,01/07/2048
XZT551,SPAIN,01/02/2019,9495000,CHF,CCC,2,01/05/2045
XZT552,AUSTRALIA,01/01/2019,1371000,EUR,B,1,01/04/2031
XZT553,UNITED KINGDOM,01/02/2019,5907000,GBP,AA,2,01/06/2027
XZT554,GERMANY,01/03/2019,4108000,USD,AA,2,01/02/2047
XZT555,EGYPT,01/04/2019,8829000,USD,BBB,2,01/04/2044
XZT556,CHINA,01/04/2019,6510000,USD,A,1,01/08/2033
XZT557,AUSTRALIA,01/04/2019,2702000,USD,AAA,2,12/01/2033
XZT558,GERMANY,01/04/2019,1895000,USD,A,1,01/02/2037
XZT559,DENMARK,01/02/2019,5809000,CHF,BBB,1,01/01/2028
XZT560,SOUTH KOREA,01/02/2019,5997000,Swiss Franc,BB,3,01/10/2030
XZT561,GERMANY,01/04/2019,6347000,EUR,BB,1,01/10/2033
XZT562,AUSTRALIA,01/04/2019,8848000,USD,AA,2,01/03/2023
XZT563,SPAIN,01/02/2019,2656000,USD,A,2,01/01/2020
XZT564,UNITED STATES OF AMERICA ,01/02/2019,4739000,AUD,B,1,01/12/2027
XZT565,CANADA,01/01/2019,5988000,CHF,AAA,1,01/12/2034
XZT566,UNITED STATES OF AMERICA,01/04/2019,4490000,USD,AA,3,01/02/2020
XZT567,BRAZIL,01/01/2019,4605000,USD,A,3,11/01/2039
XZT568,MEXICO,01/02/2019,2237000,USD,BB,2,01/06/2026
XZT569,AUSTRALIA,01/01/2019,6931000,USD,BB,3,01/03/2028
XZT570,SOUTH KOREA,01/04/2019,4846000,USD,AA,2,01/11/2037
XZT571,NORWAY,01/03/2019,9692000,EUR,AA,2,01/04/2024
XZT572,EGYPT,01/03/2019,6262000,USD,CCC,3,01/03/2047
XZT573,JAPAN,01/01/2019,1310000,GBP,B,1,01/11/2038
XZT574,UNITED STATES OF AMERICA,01/04/2019,8093000,USD,BB,2,29/02/2044
XZT575,SWITZERLAND,01/03/2019,711000,USD,BB,3,01/01/2044
XZT576,SOUTH KOREA,01/02/2019,455000,USD,CCC,2,02/01/2043
XZT577,UNITED STATES OF AMERICA,01/04/2019,8425000,EUR,AAA,3,01/03/2020
XZT578,CANADA,01/02/2019,3518000,EUR,AA,1,01/04/2044
XZT579,UNITED STATES OF AMERICA,01/02/2019,5554000,USD,AAA,2,01/06/2046
XZT580,UNITED KINGDOM,01/01/2019,7635000,USD,A,1,01/10/2040
XZT581,POLAND,01/04/2019,9549000,GBP,CCC,2,01/11/2038
XZT582,FRANCE,01/04/2019,4183000,USD,B,3,01/03/2025
XZT583,MEXICO,01/03/2019,897000,EUR,AA,2,01/03/2020
XZT584,SOUTH KOREA,01/03/2019,9957000,USD,BB,2,01/08/2031
XZT585,BRAZIL,01/01/2019,9194000,USD,AA,1,01/04/2037
XZT586,POLAND,01/03/2019,7477000,USD,BBB,2,01/10/2038
XZT587,BRAZIL,01/02/2019,1202000,USD,AA,1,01/09/2029
XZT588,UNITED STATES OF AMERICA,01/03/2019,1103000,USD,AAA,2,01/06/2026
XZT589,SOUTH KOREA,01/02/2019,9238000,USD,BB,1,01/01/2039
XZT590,SWITZERLAND,01/02/2019,383000,USD,BBB,1,30/06/2030
XZT591,CANADA,01/02/2019,6095000,USD,B,1,01/08/2038
XZT592,NORWAY,01/02/2019,9826000,USD,A,2,01/09/2040
XZT593,EGYPT,01/03/2019,6465000,GBP,BBB,1,28/02/2042
XZT594,AUSTRIA,01/04/2019,6855000,GBP,A,1,01/07/2038
XZT595,BRAZIL,01/02/2019,1721000,USD,A,1,01/09/2027
XZT596,MEXICO,01/03/2019,6319000,USD,AAA,2,11/01/2032
XZT597,UNITED KINGDOM,01/02/2019,4220000,USD,BBB,2,01/11/2032
XZT598,EGYPT,01/03/2019,5036000,CHF,BBB,2,06/01/2046
XZT599,AUSTRIA,01/02/2019,6708000,USD,A,3,01/04/2048
XZT600,AUSTRALIA,01/01/2019,1269000,GBP,A,3,01/12/2044
XZT601,GERMANY,01/03/2019,4489000,USD,AAA,3,01/05/2046
XZT602,BRAZIL,01/02/2019,1196000,USD,AA,3,01/10/2037
XZT603,EGYPT,01/01/2019,6712000,USD,B,1,03/01/2030
XZT604,UNITED STATES OF AMERICA,01/02/2019,3995000,EUR,BB,1,01/08/2038
XZT605,EGYPT,01/02/2019,4773000,CHF,CCC,2,01/12/2034
XZT606,UNITED STATES OF AMERICA,01/03/2019,2571000,USD,BB,3,01/02/2024
XZT607,DENMARK,01/02/2019,8961000,USD,A,3,01/08/2021
XZT608,EGYPT,01/02/2019,8410000,CHF,BBB,2,01/05/2027
XZT609,SOUTH KOREA,01/04/2019,1373000,GBP,CCC,2,01/04/2045
XZT610,UNITED STATES OF AMERICA,01/03/2019,5099000,USD,A,1,30/04/2046
XZT611,POLAND,01/04/2019,2509000,USD,A,1,01/04/2038
XZT612,UNITED KINGDOM,01/01/2019,2637000,USD,A,3,01/03/2042
XZT613,SOUTH KOREA,01/02/2019,6006000,USD,AA,2,01/02/2026
XZT614,SOUTH KOREA,01/02/2019,6846000,EUR,A,2,01/09/2043
XZT615,MEXICO,01/03/2019,2454000,USD,A,3,01/11/2025
XZT616,MEXICO,01/02/2019,5600000,GBP,BBB,2,05/01/2039
XZT617,GERMANY,01/02/2019,8483000,GBP,AA,1,01/12/2032
XZT618,SOUTH KOREA,01/01/2019,715000,USD,AA,1,01/08/2046
XZT619,JAPAN,01/02/2019,9922000,EUR,CCC,2,01/05/2032
XZT620,UNITED KINGDOM,01/03/2019,6413000,EUR,AA,3,01/07/2022
XZT621,BRAZIL,01/03/2019,9713000,EUR,AAA,2,31/07/2042
XZT622,EGYPT,01/02/2019,603000,USD,BB,3,01/08/2021
XZT623,GERMANY,01/03/2019,7214000,USD,A,1,01/02/2037
XZT624,UNITED STATES OF AMERICA,01/01/2019,7430000,CHF,AA,2,01/05/2030
XZT625,EGYPT,01/04/2019,704000,EUR,AA,2,01/06/2048
XZT626,UNITED STATES OF AMERICA,01/03/2019,5047000,CHF,A,2,01/09/2046
XZT627,DENMARK,01/04/2019,7041000,USD,A,3,01/09/2026
XZT628,SOUTH KOREA,01/04/2019,3983000,EUR,AAA,2,03/01/2047
XZT629,GERMANY,01/02/2019,6750000,EUR,AA,2,01/02/2048
XZT630,GERMANY,01/03/2019,949000,USD,AA,2,01/07/2025
XZT631,POLAND,01/01/2019,2783000,CHF,AA,1,01/06/2043
XZT632,BRAZIL,01/04/2019,7277000,USD,BB,3,04/01/2026
XZT633,GERMANY,01/01/2019,9703000,GBP,AAA,3,01/03/2020
XZT634,POLAND,01/04/2019,6723000,USD,AAA,1,01/03/2038
XZT635,AUSTRALIA,01/02/2019,2133000,USD,AA,2,01/10/2023
XZT636,CHINA,01/01/2019,9987000,USD,A,2,01/12/2030
XZT637,UNITED STATES OF AMERICA,01/02/2019,513000,GBP,B,2,01/10/2023
XZT638,POLAND,01/02/2019,4976000,EUR,BB,2,01/12/2041
XZT639,EGYPT,01/04/2019,9039000,AUD,A,2,01/07/2027
XZT640,BRAZIL,01/02/2019,4785000,USD,AAA,2,01/08/2034
XZT641,MEXICO,01/04/2019,2474000,EUR,BBB,3,01/06/2021
XZT642,AUSTRALIA,01/01/2019,5437000,GBP,AAA,1,01/05/2026
XZT643,POLAND,01/04/2019,339000,GBP,AA,1,01/09/2029
XZT644,EGYPT,01/04/2019,1027000,USD,AA,3,01/11/2046
XZT645,BRAZIL,01/03/2019,1358000,EUR,AA,2,01/06/2041
XZT646,UNITED KINGDOM,01/02/2019,6834000,USD,BBB,2,01/05/2048
XZT647,SWEDEN,01/04/2019,6932000,USD,AA,1,31/05/2036
XZT648,UNITED STATES OF AMERICA,01/02/2019,6710000,EUR,A,3,01/12/2041
XZT649,SWITZERLAND,01/04/2019,9202000,USD,BB,3,01/08/2020
XZT650,SWITZERLAND,01/04/2019,1121000,USD,AAA,1,06/01/2043
XZT651,DENMARK,01/04/2019,9177000,USD,AA,1,31/08/2030
XZT652,SPAIN,01/02/2019,6538000,USD,BB,2,01/05/2020
XZT653,GERMANY,01/01/2019,1005000,USD,A,1,01/07/2035
XZT654,POLAND,01/04/2019,9039000,GBP,BBB,3,01/03/2028
XZT655,EGYPT,01/04/2019,7728000,USD,AA,1,01/08/2035
XZT656,UNITED STATES OF AMERICA,01/02/2019,5322000,USD,A,2,01/10/2039
XZT657,CANADA,01/03/2019,7982000,USD,A,2,01/10/2039
XZT658,POLAND,01/03/2019,6219000,USD,BB,2,01/12/2020
XZT659,SOUTH KOREA,01/03/2019,9371000,USD,A,2,01/07/2042
XZT660,MEXICO,01/03/2019,4909000,GBP,AA,1,01/08/2026
XZT661,AUSTRALIA,01/01/2019,6319000,CAD,BBB,2,12/01/2029
XZT662,UNITED STATES OF AMERICA,01/03/2019,3155000,Swiss Franc,B,2,01/12/2032
XZT663,GERMANY,01/04/2019,8980000,USD,AAA,2,01/09/2020
XZT664,BRAZIL,01/01/2019,2167000,USD,AA,1,01/11/2028
XZT665,BRAZIL,01/04/2019,6005000,USD,A,2,01/08/2037
XZT666,EGYPT,01/01/2019,228000,USD,CCC,2,11/01/2022
XZT667,SOUTH KOREA,01/03/2019,1504000,USD,CCC,2,01/10/2032
XZT668,POLAND,01/02/2019,6675000,USD,A,2,01/08/2020
XZT669,UNITED STATES OF AMERICA,01/04/2019,1930000,Swiss Franc,BB,3,01/02/2035
XZT670,CANADA,01/01/2019,6280000,USD,AAA,2,01/06/2031
XZT671,EGYPT,01/01/2019,6367000,GBP,BB,3,01/01/2042
XZT672,SOUTH KOREA,01/04/2019,9076000,USD,A,2,01/01/2027
XZT673,POLAND,01/04/2019,3122000,USD,BB,1,01/11/2043
XZT674,2,01/02/2019,4881000,USD,AA,3,01/06/2045
XZT675,UNITED STATES OF AMERICA,01/01/2019,961000,GBP,AA,2,01/06/2048
XZT676,AUSTRALIA,01/04/2019,1939000,USD,AA,3,01/11/2019
XZT677,POLAND,01/02/2019,7149000,USD,A,2,01/03/2033
XZT678,SWITZERLAND,01/04/2019,1607000,EUR,A,2,01/04/2022
XZT679,URUGUAY,01/01/2019,7188000,USD,AA,1,01/12/2024
XZT680,UNITED STATES OF AMERICA,01/03/2019,4423000,USD,A,3,01/12/2038
XZT681,FRANCE,01/03/2019,1929000,USD,AAA,2,01/07/2043
XZT682,POLAND,01/01/2019,7499000,USD,AAA,2,01/08/2041
XZT683,UNITED STATES OF AMERICA,01/03/2019,9275000,USD,BBB,3,01/10/2027
XZT684,MEXICO,01/01/2019,6326000,CHF,A,3,01/07/2048
XZT685,POLAND,01/02/2019,9121000,EUR,AA,2,12/01/2028
XZT686,UNITED STATES OF AMERICA,01/04/2019,9349000,USD,BB,2,01/05/2041
XZT687,AUSTRALIA,01/03/2019,5194000,USD,BB,3,01/06/2045
XZT688,GERMANY,01/01/2019,5148000,EUR,A,3,31/05/2044
XZT689,UNITED STATES OF AMERICA,01/02/2019,7473000,EUR,B,2,01/09/2037
XZT690,SPAIN,01/04/2019,3482000,CAD,A,2,01/05/2044
XZT691,SOUTH KOREA,01/02/2019,1214000,USD,CCC,2,01/02/2032
XZT692,RUSSIA,01/02/2019,5436000,CAD,AA,3,01/12/2044
XZT693,UNITED STATES OF AMERICA,01/03/2019,6480000,GBP,BB,3,01/12/2039
XZT694,SWITZERLAND,01/03/2019,2347000,GBP,AAA,2,01/05/2041
XZT695,UNITED KINGDOM,01/02/2019,2288000,USD,BB,2,01/06/2033
